Common name,GPCRdb ID,Reference ligand,Vendors,Species,Assay Type,Activity Type,Activity Relation,Activity Value,p-value (-log),Fold selectivity,Tested GPCRs,Assay Description,Source,Mol weight,Rot Bonds,H don,H acc,LogP,Smiles,DOI
TIAPRIDE,208386,,26,Human,Binding,Ki,=,411.0,6.39,-6,8,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"328,1",8,1,5,"1,17",CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,-
TIOCONAZOLE,14425,,55,Human,Binding,AC50,=,12000.0,4.92,-,13,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,386,6,0,4,"5,86",Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,https://dx.doi.org/10.1038/s41467-023-40064-9
trazodone,3853,,34,Human,Binding,AC50,=,3000.0,5.52,-23,46,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"371,2",5,0,6,"2,36",O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,https://dx.doi.org/10.1038/s41467-023-40064-9
trifluoperazine,3860,,43,Human,Binding,AC50,=,14.8,7.83,-2,44,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"407,2",4,0,4,"4,95",CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
TRIMETHOBENZAMIDE,14485,,39,Human,Binding,AC50,=,6900.0,5.16,-,2,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"388,2",10,1,6,"2,58",COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
URAPIDIL,98949,,48,Human,Binding,AC50,=,5900.0,5.23,-,16,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"387,2",7,1,8,"0,72",COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
VERALIPRIDE,78239,,45,Human,Binding,AC50,=,57.1,7.24,-,9,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"383,2",8,2,6,"0,73",C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
VERAPAMIL,206466,,47,Human,Binding,AC50,=,4400.0,5.36,-,21,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"454,3",13,0,6,"5,09",COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
xylometazoline,4107,,38,Human,Binding,AC50,=,15000.0,4.82,-,22,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"244,2",2,1,2,"3,15",Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,https://dx.doi.org/10.1038/s41467-023-40064-9
yohimbine,4127,,36,Human,Binding,AC50,=,188.9,6.72,-3715,53,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"354,2",1,2,4,"2,65",COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,https://dx.doi.org/10.1038/s41467-023-40064-9
yohimbine,4127,,36,Human,Binding,AC50,=,2545.6,5.59,-3715,53,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"354,2",1,2,4,"2,65",COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,https://dx.doi.org/10.1038/s41467-023-40064-9
yohimbine,4127,,36,Human,Binding,IC50,=,2060.0,5.69,-3715,53,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"354,2",1,2,4,"2,65",COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,-
yohimbine,4127,,36,Human,Binding,Ki,=,687.0,6.16,-3715,53,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"354,2",1,2,4,"2,65",COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,-
yohimbine,4127,,36,Human,Binding,pKi,=,6.16,8.21,-3715,53,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),Drug Central,"354,2",1,2,4,"2,65",COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,-
ZIMELDINE,138516,,29,Human,Binding,AC50,=,23000.1,4.64,-,10,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"316,1",4,0,2,"3,84",CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,https://dx.doi.org/10.1038/s41467-023-40064-9
ziprasidone,4143,,47,Human,Binding,AC50,=,26.0,7.58,-7,56,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"412,1",4,1,5,"3,81",O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,https://dx.doi.org/10.1038/s41467-023-40064-9
zotepine,4153,,44,Human,Binding,AC50,=,52.4,7.28,-9,60,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"331,1",4,0,3,"4,88",CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,https://dx.doi.org/10.1038/s41467-023-40064-9
ZUCLOPENTHIXOL,194927,,32,Human,Binding,AC50,=,45.0,7.35,-,13,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"400,1",5,1,4,"4,24",OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
