Common name;GPCRdb ID;Reference ligand;Vendors;Species;Assay Type;Activity Type;Activity Relation;Activity Value;p-value (-log);Fold selectivity;Tested GPCRs;Assay Description;Source;Mol weight;Rot Bonds;H don;H acc;LogP;Smiles;DOI
CHEMBL3739680;136693;None;0;Human;Binding;Ki;=;104,00;6,98;-14;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;453,2;8;1;5;4,18;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc3ncccc23)CC1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3739745;136701;None;0;Human;Binding;Ki;=;140,00;6,85;-7;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;406,2;8;1;6;2,37;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cnn(C)c2)CC1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3740054;136739;None;0;Human;Binding;Ki;=;102,00;6,99;-11;5;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;420,2;8;1;4;3,77;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(F)c2)CC1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3740054;136739;None;0;Human;Binding;Ki;=;102,00;6,99;-11;5;Displacement of [3H]-Raclopride from human D2L receptor expressed in HEK293 cells after 1 hr;ChEMBL;420,2;8;1;4;3,77;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(F)c2)CC1;https://dx.doi.org/10.1016/j.ejmech.2015.11.040
CHEMBL3740055;136740;None;0;Human;Binding;Ki;=;85,00;7,07;-14;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;470,1;8;1;4;4,83;O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3740235;136762;None;0;Human;Binding;Ki;=;147,00;6,83;-18;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;438,2;8;1;4;3,91;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cc(F)ccc2F)CC1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3740360;136775;None;0;Human;Binding;Ki;=;6230,00;5,21;-5;2;Displacement of [3H]-sulpiride from human dopamine D2 receptor expressed in HEK293 cells after 150 mins by liquid scintillation counting;ChEMBL;445,1;8;1;6;5,06;Clc1ccc(N2CCN(CCCCNc3noc(-c4ccccc4)n3)CC2)c(Cl)c1;https://dx.doi.org/10.1016/j.bmc.2015.12.002
CHEMBL3740360;136775;None;0;Human;Binding;Ki;=;1290,00;5,89;-5;2;Displacement of [3H]-sulpiride from human dopamine D2 receptor expressed in HEK293 cells after 150 mins by liquid scintillation counting;ChEMBL;445,1;8;1;6;5,06;Clc1ccc(N2CCN(CCCCNc3noc(-c4ccccc4)n3)CC2)c(Cl)c1;https://dx.doi.org/10.1016/j.bmc.2015.12.002
CHEMBL3742076;136954;None;0;Human;Binding;Ki;=;51,00;7,29;4;2;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells after 1 hr by microplate reader based assay;ChEMBL;420,2;8;1;4;3,77;CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccccc2F)CC1;https://dx.doi.org/10.1039/C5MD00166H
CHEMBL3742207;136972;None;0;Human;Binding;Ki;=;79630,00;4,10;-295;2;Displacement of [3H]-sulpiride from human dopamine D2 receptor expressed in HEK293 cells after 150 mins by liquid scintillation counting;ChEMBL;411,2;8;1;6;4,40;Clc1ccc(N2CCN(CCCCNc3noc(-c4ccccc4)n3)CC2)cc1;https://dx.doi.org/10.1016/j.bmc.2015.12.002
CHEMBL3745815;137069;None;0;Human;Binding;Ki;=;54,00;7,27;-10;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;468,2;8;0;4;4,66;CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccc(F)cc1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3745853;137074;None;0;Human;Binding;Ki;=;37,00;7,43;-2;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;508,2;10;0;4;5,44;O=S(=O)(c1ccc(F)cc1)N(CC1CC1)C1CCN(CCOc2ccccc2-c2ccccc2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3745882;137077;None;0;Human;Binding;Ki;=;18,00;7,75;3;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;460,3;10;0;6;3,49;CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2cnn(C)c2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3745975;137085;None;0;Human;Binding;Ki;=;290,00;6,54;-4;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;448,2;7;0;4;4,29;CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746079;137091;None;0;Human;Binding;Ki;=;324,00;6,49;-5;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;448,2;7;0;4;4,29;CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccc(F)cc1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746083;137092;None;0;Human;Binding;Ki;=;160,00;6,80;-3;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;488,3;9;0;4;5,07;CC(C)(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746493;137118;None;0;Human;Binding;Ki;=;230,00;6,64;-4;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;474,3;9;0;6;3,66;Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3C(C)(C)C)CC2)cn1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746713;137134;None;0;Human;Binding;Ki;=;52,00;7,28;-1;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;450,2;8;0;4;4,52;CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccccc1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746771;137138;None;0;Human;Binding;Ki;=;280,00;6,55;-4;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;434,2;7;0;6;2,88;CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cnn(C)c1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3746806;137143;None;0;Human;Binding;Ki;=;360,00;6,44;-5;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;430,2;7;0;4;4,15;CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccccc1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747003;137154;None;0;Human;Binding;Ki;=;35,00;7,46;-4;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;454,2;8;0;6;3,25;CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1cnn(C)c1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747052;137159;None;0;Human;Binding;Ki;=;60,00;7,22;-6;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;416,2;8;0;4;3,97;CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2ccccc2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747071;137160;None;0;Human;Binding;Ki;=;50,00;7,30;-3;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;434,2;8;0;4;4,11;CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2ccc(F)cc2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747114;137167;None;0;Human;Binding;Ki;=;45,00;7,35;-2;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;434,2;8;0;4;4,11;CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2cccc(F)c2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747148;137171;None;0;Human;Binding;Ki;=;15,00;7,82;3;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;474,2;10;0;4;4,89;CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2cccc(F)c2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747240;137174;None;0;Human;Binding;Ki;=;16,00;7,80;-1;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;494,2;10;0;6;4,03;Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3-c3ccccc3)CC2)cn1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3747459;137185;None;0;Human;Binding;Ki;=;46,00;7,34;-4;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;420,2;8;0;6;2,71;CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2cnn(C)c2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL374749;137190;None;0;Human;Binding;Ki;=;128,82;6,89;-457;3;Binding affinity to dopamine D2;ChEMBL;447,2;8;1;3;5,34;O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc(-c2ccccc2)cc1;https://dx.doi.org/10.1021/jm0611152
CHEMBL3747744;137210;None;0;Human;Binding;Ki;=;20,00;7,70;1;4;Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells incubated for 1 hr;ChEMBL;474,2;10;0;4;4,89;CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1;https://dx.doi.org/10.1016/j.bmc.2015.11.041
CHEMBL3752512;137398;None;0;Human;Binding;Ki;=;45,00;7,35;-14;5;Displacement of [3H]spiperone from human cloned D2 dopamine receptor incubated for 90 mins by radioligand binding assay;ChEMBL;257,1;0;0;2;3,37;CN1CCc2ccccc2Cc2sccc2CC1;https://dx.doi.org/10.1039/C5MD00258C
CHEMBL3752900;137435;None;0;Human;Binding;Ki;=;1862,09;5,73;-61;22;Binding affinity to D2 dopamine receptor (unknown origin) by competition binding assay;ChEMBL;274,1;7;1;1;4,04;C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12;https://dx.doi.org/10.1016/j.bmcl.2015.12.053
CHEMBL3753266;137487;None;0;Human;Binding;Ki;=;1,50;8,82;1;5;Displacement of [3H]spiperone from human cloned D2 dopamine receptor incubated for 90 mins by radioligand binding assay;ChEMBL;307,1;0;0;2;4,52;CN1CCc2ccccc2Cc2sc3ccccc3c2CC1;https://dx.doi.org/10.1039/C5MD00258C
CHEMBL3753318;137501;None;0;Human;Binding;Ki;=;5128,61;5,29;-162;19;Binding affinity to D2 dopamine receptor (unknown origin) by competition binding assay;ChEMBL;254,2;7;1;1;3,69;C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12;https://dx.doi.org/10.1016/j.bmcl.2015.12.053
CHEMBL3754166;137602;None;0;Human;Binding;Ki;=;4365,16;5,36;-436;22;Binding affinity to D2 dopamine receptor (unknown origin) by competition binding assay;ChEMBL;318,1;7;1;1;4,15;C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12;https://dx.doi.org/10.1016/j.bmcl.2015.12.053
CHEMBL3754496;137640;None;0;Human;Binding;Ki;=;2454,71;5,61;-147;19;Binding affinity to D2 dopamine receptor (unknown origin) by competition binding assay;ChEMBL;258,2;7;1;1;3,52;C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12;https://dx.doi.org/10.1016/j.bmcl.2015.12.053
CHEMBL3758330;137732;None;0;Human;Binding;Ki;=;5031,00;5,30;-398;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;403,2;7;2;4;3,88;O=C(NCCCCN1CCN(c2ccccc2O)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758368;137737;None;0;Human;Binding;Ki;=;34,00;7,47;-3;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;404,2;9;0;4;5,22;COc1ccccc1N1CCN(CCCCCOc2ccc3ccccc3c2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758591;137764;None;0;Human;Binding;Ki;=;322,00;6,49;-16;5;Displacement of [3H]-Raclopride from human D2L receptor expressed in HEK293 cells after 1 hr;ChEMBL;446,2;8;1;4;4,30;O=S(=O)(NC1CCN(CCOc2ccccc2C2CCCC2)CC1)c1cccc(F)c1;https://dx.doi.org/10.1016/j.ejmech.2015.11.040
CHEMBL3758610;137765;None;0;Human;Binding;Ki;=;55,00;7,26;-34;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;480,2;9;2;5;3,54;CS(=O)(=O)Nc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758665;137769;None;0;Human;Binding;Ki;=;911,00;6,04;-234;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;474,3;9;2;5;4,74;CCOC(=O)Nc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758711;137774;None;0;Human;Binding;Ki;=;1553,00;5,81;-1412;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;455,2;7;1;3;5,19;O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758741;137781;None;0;Human;Binding;Ki;=;302,00;6,52;-229;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;415,3;7;1;3;4,79;Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1C;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758881;137798;None;0;Human;Binding;Ki;=;404,00;6,39;-562;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;401,2;7;1;3;4,48;Cc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758913;137801;None;0;Human;Binding;Ki;=;322,00;6,49;-162;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;387,3;9;1;4;3,68;COc1ccccc1N1CCN(CCCCNC(=O)CC2CCCCC2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758920;137803;None;0;Human;Binding;Ki;=;12143,00;4,92;-1148;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;421,2;7;1;3;4,83;O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3758991;137814;None;0;Human;Binding;Ki;=;13,00;7,89;-10;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;416,2;8;2;4;4,07;COc1ccccc1N1CCN(CCCCNC(=O)Nc2cccc(Cl)c2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759205;137830;None;0;Human;Binding;Ki;=;60,00;7,22;-60;5;Displacement of [3H]-Raclopride from human D2L receptor expressed in HEK293 cells after 1 hr;ChEMBL;446,2;8;1;4;4,30;CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)cc2)C3)c1;https://dx.doi.org/10.1016/j.ejmech.2015.11.040
CHEMBL3759312;137848;None;0;Human;Binding;Ki;=;1549,00;5,81;-128;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;396,3;8;1;4;3,44;COc1ccccc1N1CCN(CCCCNC(=O)N(C)c2ccccc2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759441;137863;None;0;Human;Binding;Ki;=;52,00;7,28;-104;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;442,2;7;2;4;3,67;O=C1Cc2c(cccc2N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)N1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759491;137867;None;0;Human;Binding;Ki;=;373,00;6,43;-1862;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;403,2;7;2;4;3,88;O=C(NCCCCN1CCN(c2cccc(O)c2)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759513;137869;None;0;Human;Binding;Ki;=;3323,00;5,48;-707;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;421,2;7;1;3;4,83;O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759607;137888;None;0;Human;Binding;Ki;=;310,00;6,51;-251;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;405,2;7;1;3;4,31;O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3759617;137889;None;0;Human;Binding;Ki;=;199,00;6,70;-99;5;Displacement of [3H]-Raclopride from human D2L receptor expressed in HEK293 cells after 1 hr;ChEMBL;446,2;8;1;4;4,30;CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2cccc(F)c2)C3)c1;https://dx.doi.org/10.1016/j.ejmech.2015.11.040
CHEMBL3759819;137908;None;0;Human;Binding;Ki;=;94,00;7,03;-6;5;Displacement of [3H]-Raclopride from human D2L receptor expressed in HEK293 cells after 1 hr;ChEMBL;496,2;8;1;4;5,36;O=S(=O)(NC1CC2CCC(C1)N2CCOc1cccc(-c2ccccc2)c1)c1cccc(Cl)c1;https://dx.doi.org/10.1016/j.ejmech.2015.11.040
CHEMBL3759865;137914;None;0;Human;Binding;Ki;=;95,00;7,02;-74;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;426,2;7;2;3;4,65;O=C(NCCCCN1CCN(c2cccc3[nH]ccc23)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3760063;137938;None;0;Human;Binding;Ki;=;482,00;6,32;-263;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;376,2;7;1;5;1,64;COc1ccccc1N1CCN(CCCCNC(=O)N2CCOCC2)CC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL3760110;137940;None;0;Human;Binding;Ki;=;131,00;6,88;-38;3;Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes;ChEMBL;443,2;7;3;4;3,34;O=C(NCCCCN1CCN(c2cccc3[nH]c(=O)[nH]c23)CC1)c1ccc2ccccc2c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.068
CHEMBL376020;137944;None;0;Human;Binding;Ki;=;128,82;6,89;-30;3;Binding affinity to dopamine D2;ChEMBL;432,2;8;1;6;3,65;COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3o2)CC1;https://dx.doi.org/10.1021/jm0611152
CHEMBL37604;137949;None;0;Human;Binding;Ki;=;1209,00;5,92;-128;2;Displacement of [3H]spiperone from human Dopamine receptor D2 expressed in CHO cells;ChEMBL;348,2;4;1;2;4,36;Cc1ccc(C2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1C;https://dx.doi.org/10.1016/s0960-894x(98)00252-2
CHEMBL376092;137955;None;3;Human;Binding;Ki;=;27,00;7,57;-20;2;Displacement of [125I]7-OH-PIPAT from human D2L receptor expressed in HEK293 cell membrane;ChEMBL;338,2;5;1;3;3,57;COc1ccccc1C1CCN(CNC(=O)c2cccc(C)c2)CC1;https://dx.doi.org/10.1021/jm060662k
CHEMBL3763200;137977;None;0;Human;Binding;Ki;=;12589,25;4,90;-125;2;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;463,2;7;0;7;4,45;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3763633;138007;None;2;Human;Binding;Ki;=;2300,00;5,64;-213;3;Displacement of [3H]methyl-spiperone from human recombinant dopamine D2 receptor expressed in HEK293 cells;ChEMBL;344,1;5;1;4;2,29;O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1;https://dx.doi.org/10.1016/j.bmc.2017.09.018
CHEMBL3764143;138051;None;0;Human;Binding;Ki;=;5011,87;5,30;-891;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;529,2;8;0;8;5,71;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-c2ncco2)cc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764143;138051;None;0;Human;Binding;Ki;=;1584,89;5,80;-891;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;529,2;8;0;8;5,71;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-c2ncco2)cc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764143;138051;None;0;Human;Binding;Ki;=;15848,93;4,80;-891;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;529,2;8;0;8;5,71;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-c2ncco2)cc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764191;138055;None;0;Human;Binding;Ki;=;7943,28;5,10;-79;2;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;468,1;7;0;7;5,12;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccsc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764212;138056;None;0;Human;Binding;Ki;=;15848,93;4,80;-50;2;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;505,2;8;1;7;4,16;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764245;138059;None;0;Human;Binding;Ki;=;7943,28;5,10;-398;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;468,2;7;0;6;5,44;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCCCC1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764246;138060;None;0;Human;Binding;Ki;=;25118,86;4,60;-1584;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;490,2;8;0;9;4,71;Cc1ccc(C2CN(CCCSc3nnc(-c4ccc(-c5noc(C)n5)cc4)n3C)CCO2)cc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764306;138066;None;0;Human;Binding;Ki;=;25118,86;4,60;-1584;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;506,2;8;1;8;3,55;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)nc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL376445;138077;None;0;Human;Binding;Ki;=;10000,00;5,00;-2884;3;Binding affinity to dopamine D2;ChEMBL;523;7;1;4;5,83;O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(Br)ccc2o1;https://dx.doi.org/10.1021/jm0611152
CHEMBL3764557;138087;None;0;Human;Binding;Ki;=;12589,25;4,90;-501;5;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;467,2;7;0;8;4,35;Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764586;138091;None;0;Human;Binding;Ki;=;10000,00;5,00;-50;2;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;485,2;7;0;8;4,49;Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3F)C2)n1C;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
CHEMBL3764597;138093;None;0;Human;Binding;Ki;=;15848,93;4,80;-398;3;Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis;ChEMBL;523,2;8;1;7;4,29;Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3F)C2)nnc1-c1ccc(C(N)=O)cc1;https://dx.doi.org/10.1016/j.bmcl.2015.12.081
