SMILES,Standardized_SMILES,LogS
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-1.0041
OC(=O)C1=CNC(=O)NC1=O,O=C(O)c1c[nH]c(=O)[nH]c1=O,-1.9381
CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,-4.2324
CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,-3.9049
CC1(C)OC(=O)c2cc3ccccc3cc12,CC1(C)OC(=O)c2cc3ccccc3cc21,-2.9844
CC(=O)Nc1ccc(Br)cc1C,CC(=O)Nc1ccc(Br)cc1C,-1.756
CC(C)COCN(C(=O)CCl)c1c(C)cccc1C,Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl,-3.6822
Cc1occc1C(=O)Nc2ccccc2,Cc1occc1C(=O)Nc1ccccc1,-3.3037
CCCCC(CCC(O)=O)CC(O)=O,CCCCC(CCC(=O)O)CC(=O)O,-1.3974
CCCCCC1C(CCC1=O)CC(=O)OC,CCCCCC1C(=O)CCC1CC(=O)OC,-2.9076
O=C1N=CNc2nc(c3ccccc3)c(nc12)c4ccccc4,O=c1nc[nH]c2nc(-c3ccccc3)c(-c3ccccc3)nc12,-3.1766
Cc1cccc(I)c1O,Cc1cccc(I)c1O,-1.8378
Clc1ccc(Cl)c(Oc2ccccc2)c1,Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.9703
Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-5.5201
CCO[P](=S)(OCC)SCCl,CCOP(=S)(OCC)SCCl,-3.5924
CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,-3.762
OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,O=C(O)COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.9369
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-7.0122
CCC\C=C\C,C/C=C/CCC,-3.2262
CCC(O)OC(O)CC,CCC(O)OC(O)CC,0.8723
N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,NS(=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,-0.9801
CCSC(=O)COc1ccc(Cl)cc1C,CCSC(=O)COc1ccc(Cl)cc1C,-5.027
CC(=O)C(=N\O)/c1ccccc1,CC(=O)/C(=N\O)c1ccccc1,-2.3676
CNC(=O)N(C)c1sc(nn1)C(F)(F)F,CNC(=O)N(C)c1nnc(C(F)(F)F)s1,-2.0584
Br\C=C\Br,Br/C=C/Br,-1.7415
OC(=O)\C=C/c1cccc(O)c1,O=C(O)/C=C\c1cccc(O)c1,-2.099
COCC(C)OCC(C)OC(C)CO,COCC(C)OCC(C)OC(C)CO,0.6855
[NH4+].CCO[P]([O-])(=O)C(N)=O,CCOP(=O)([O-])C(N)=O.[NH4+],0.7693
CSC1=CC(=O)c2ccccc2C1=O,CSC1=CC(=O)c2ccccc2C1=O,-4.4651
CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.5407
CNC(=O)O/N=C/C1(C)SCC(C)S1,CNC(=O)O/N=C/C1(C)SCC(C)S1,-2.3698
Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-6.1517
Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2C)cc1,-6.3733
CCCCCCCCN1SC=CC1=O,CCCCCCCCn1sccc1=O,-2.6301
Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-8.0133
CCO[P](=O)(OCC)OCC(C)C,CCOP(=O)(OCC)OCC(C)C,-1.1765
CC(=O)C(CC(O)=O)=Cc1ccccc1,CC(=O)C(=Cc1ccccc1)CC(=O)O,-1.6111
BrC1=CNC(=NC1=O)c2ccccc2,O=c1nc(-c2ccccc2)[nH]cc1Br,-3.4792
CCCC(=O)OCCOCCOCCOC(=O)CCC,CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.5598
O=C(NC(=O)c1cccnc1)Nc2ccccc2,O=C(NC(=O)c1cccnc1)Nc1ccccc1,-3.3825
ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC2CCC(Cl)(Cl)C(Cl)C2(Cl)Cl.ClC3C(Cl)C(Cl)C(Cl)C(Cl)C3Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl.ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC1CCC(Cl)(Cl)C(Cl)C1(Cl)Cl,-4.9408
CCCCCCCCCCC(O)CCC,CCCCCCCCCCC(O)CCC,-5.837000000000001
CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,-3.9548
Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,-5.0365
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-3.0256
ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,-5.0261
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.6375
C=CCOC1=N[S](=O)(=O)c2ccccc12,C=CCOC1=NS(=O)(=O)c2ccccc21,-3.1727
CCOC(C)C(=O)C(O)O,CCOC(C)C(=O)C(O)O,-0.1707
Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.351
CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,-5.2239
S=C1Nc2nc[nH]c2C=N1,S=c1ncc2[nH]cnc2[nH]1,-2.5803
Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1-c1ccccc1,-3.7164
CN(C)C(=S)Nc1ccc(Cl)cc1C,Cc1cc(Cl)ccc1NC(=S)N(C)C,-3.6604
Clc1cccc(Cl)c1Oc2ccccc2,Clc1cccc(Cl)c1Oc1ccccc1,-5.0605
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-6.0524
OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O,O=C(O)[C@@H]1CC[C@H](C(=O)O)SS1,-1.1709
CN1C=C(C(=O)NC1=O)[N+]([O-])=O,Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O,-1.9977
CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.4668
CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,-4.0837
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3016
CCC(CC)(C(N)=O)C(N)=O,CCC(CC)(C(N)=O)C(N)=O,-1.1992
COC(=O)N(C)C(=O)CS[P](C)(=S)OC,COC(=O)N(C)C(=O)CSP(C)(=S)OC,-1.9563
CCCCCCCCCCCCC(O)CCC,CCCCCCCCCCCCC(O)CCC,-6.7708
ON(c1ccccc1)C(=O)c2cccc3ccccc23,O=C(c1cccc2ccccc12)N(O)c1ccccc1,-3.9433
ON(C(=O)c1ccccc1)c2cccc3ccccc23,O=C(c1ccccc1)N(O)c1cccc2ccccc12,-3.3065
ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1,-3.6367
NC(=S)SCC(O)=O,NC(=S)SCC(=O)O,-0.7482
OC(=O)CNC(=S)SCC(O)=O,O=C(O)CNC(=S)SCC(=O)O,-1.3011
O=C(NCCc1c[nH]cn1)c2ccccc2,O=C(NCCc1c[nH]cn1)c1ccccc1,-0.634
CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-5.7165
CCSCc1ccccc1OC(=O)NC,CCSCc1ccccc1OC(=O)NC,-2.0927
C1O[C@@H]1[C@@H]2CO2,C1O[C@@H]1[C@@H]1CO1,1.065
CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,-1.945
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-3.1295
CCC1CCC(O)O1,CCC1CCC(O)O1,-0.0651
C1O[C@H]1[C@H]2CO2,C1O[C@H]1[C@H]1CO1,1.065
CC1CCC2(CCC(C)O2)O1,CC1CCC2(CCC(C)O2)O1,-0.4487
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-1.1221
OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,-5.3633
COc1ncnc2nccnc12,COc1ncnc2nccnc12,-1.113
CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21,-5.1905
C1c2ccccc2c3ccc4ccccc4c13,c1ccc2c(c1)Cc1c-2ccc2ccccc12,-6.678
COC(=O)C(/C)=C/O[P](=S)(OC)OC,COC(=O)/C(C)=C/OP(=S)(OC)OC,-2.7785
CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,-0.6488
CC(C)CNC(=O)N1CCNC1=O,CC(C)CNC(=O)N1CCNC1=O,-2.1538
CC1=CSC(=S)N1CC(O)=O,Cc1csc(=S)n1CC(=O)O,-1.9632
CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I,CC(=O)Nc1c(I)c(C(=O)NC2C(O)[C@H](O)C(CO)O[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,-0.1982
CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,CCNP(=S)(OC)O/C(C)=C\C(=O)OC(C)C,-3.4078
CCCCC(C)C(C)O,CCCCC(C)C(C)O,-2.0578
Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,-8.5224
CC(C)(O)CCCC1=CCC(CC1)C=O,CC(C)(O)CCCC1=CCC(C=O)CC1,-1.5376
Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-8.775
NC1N=C(N)NC(=O)C1=O,NC1=NC(N)C(=O)C(=O)N1,-1.6978
OC(=O)c1oc(Cl)c(Cl)c1Cl,O=C(O)c1oc(Cl)c(Cl)c1Cl,-2.2193
CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,CCCCCCC(C/C=C\CCCCCCCC(=O)O)OS(=O)(=O)O,-0.5781
COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,COc1ccc2[nH]c(=O)cc(C(=O)[O-])c2c1,-3.1104
O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,0.1641
OC(=O)c1occ(Br)c1Br,O=C(O)c1occ(Br)c1Br,-2.0887
NC(C(O)C(O)=O)C(N)=O,NC(=O)C(N)C(O)C(=O)O,-1.1494
CCC1=CNC(=O)N=C1N,CCc1c[nH]c(=O)nc1N,-1.0197
Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-7.9823
OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O,O=C(O)[C@H]1CC[C@H](C(=O)O)SS1,-1.5241
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,-8.8498
CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,-4.8003
OC(=O)/C=C/c1cccc(Br)c1,O=C(O)/C=C/c1cccc(Br)c1,-2.636
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,-5.4675
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-9.1
CCc1ccccc1NC(C)=O,CCc1ccccc1NC(C)=O,-1.5906
ClC1=C(Cl)C2(Cl)[C@@H]3CO[S](=O)OC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.9563
CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.5968
Clc1cc(Cl)cc(c1)c2cc(Cl)cc(Cl)c2,Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,-8.3748
Clc1cc(Cl)c(Cl)c(c2ccccc2)c1Cl,Clc1cc(Cl)c(Cl)c(-c2ccccc2)c1Cl,-7.25
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],-5.4703
CC(=O)c1cc(O)c(O)c(O)c1,CC(=O)c1cc(O)c(O)c(O)c1,-1.4711
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(C)C)[N+]([O-])=O,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],-6.4491
NN[P](=O)(Oc1ccccc1)Oc2ccccc2,NNP(=O)(Oc1ccccc1)Oc1ccccc1,-2.2373
COC(=O)C[S](=O)(=O)c1ccccc1,COC(=O)CS(=O)(=O)c1ccccc1,-1.1406
CCSC(=S)N[C@@H](C)C(O)=O,CCSC(=S)N[C@@H](C)C(=O)O,-0.9613
OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O,O=C(O)c1cc(Br)cc(C(=O)O)c1C(=O)O,-1.4481
COc1ccc(cc1)C(C(C)[N+]([O-])=O)c2ccc(OC)cc2,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,-4.5446
CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,-4.3258
CC(C)c1cc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc(c1)c4ccccc4,CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,-6.8485
Clc1cc(Br)c(OC(=O)C=C)c2ncccc12,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,-4.7168
COC(C)COC(C)CO,COC(C)COC(C)CO,0.8292
CCN(CC)C(=O)SCc1ccccc1Cl,CCN(CC)C(=O)SCc1ccccc1Cl,-4.031000000000001
CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.693
CNC(=O)O\N=C(\C)C(C)SC,CNC(=O)O/N=C(/C)C(C)SC,-0.7353
CNC(=O)O\N=C(/C)C(C)[S](C)(=O)=O,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,-0.0267
CO[P](=O)(OC)OC1=C(Cl)CC2C=CC12,COP(=O)(OC)OC1=C(Cl)CC2C=CC12,-2.0566
OC(=O)CSC(SCC(O)=O)SCC(O)=O,O=C(O)CSC(SCC(=O)O)SCC(=O)O,-1.4243
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-8.0115
Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.0566
CC(Nc1ccccc1Cl)C(O)=O,CC(Nc1ccccc1Cl)C(=O)O,-2.3271
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,-2.4704
OC(=O)CCCNC(=O)c1ccccc1,O=C(O)CCCNC(=O)c1ccccc1,-1.2025
CCCS[P](=S)(OCC)Oc1ccc(SC)cc1,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,-6.0171
Cc1cc(O)c(cc1Cl)C(O)=O,Cc1cc(O)c(C(=O)O)cc1Cl,-3.1248
Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,-3.2178
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC[P](C)(O)=O)C(O)=O,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCP(C)(=O)O)C(=O)O,0.4904
CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,-4.1586
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,-5.0609
Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,-8.1979
CCO[P](=O)(Oc1ccc(Cl)cc1Cl)Oc2ccc(Cl)cc2Cl,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,-5.774
Clc1ccc(c(Cl)c1)c2cccc(Cl)c2Cl,Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,-6.6813
CCC#CC(C)C,CCC#CC(C)C,-2.7448
CO[P](=S)(OC)SCCSC(C)C,COP(=S)(OC)SCCSC(C)C,-3.4288
CCCCCCC(CC=CCCCCCCCC(O)=O)O[S](O)(=O)=O,CCCCCCC(CC=CCCCCCCCC(=O)O)OS(=O)(=O)O,-0.5781
CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,-6.7697
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.3757
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,-5.0484
NC(=O)c1cc(Cl)cc(Cl)c1N,NC(=O)c1cc(Cl)cc(Cl)c1N,-2.0814
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,-0.2355
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-3.4482
CCCCCCCCCOC(=O)c1ccc(N)cc1,CCCCCCCCCOC(=O)c1ccc(N)cc1,-6.0
OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.3032
COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CNC(C)C)cc1,-1.1992
ON(c1ccccc1)C(=O)c2ccccc2I,O=C(c1ccccc1I)N(O)c1ccccc1,-3.5304
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,-0.5004
NC(=O)N[C@@H](Cc1ccccc1)C([O-])=O,NC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],-2.0958
O=C1N=CNc2cccnc12,O=c1nc[nH]c2cccnc12,-2.0656
Clc1cc(Cl)cc(c1)c2ccccc2Cl,Clc1cc(Cl)cc(-c2ccccc2Cl)c1,-6.2999
ClC(Cl)C(=O)N(CC=C)CC=C,C=CCN(CC=C)C(=O)C(Cl)Cl,-1.6193
C[C@@H](CCl)[N+]([O-])=O,C[C@@H](CCl)[N+](=O)[O-],-1.1887
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-6.5363
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-11.4795
COCCO[Si](CCCl)(OCCOC)OCCOC,COCCO[Si](CCCl)(OCCOC)OCCOC,-1.1029
Cc1cc(ccc1N[S](=O)(=O)C(F)(F)F)[S](=O)(=O)c2ccccc2,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8009
CCOC(=O)C1=CNC(=S)NC1=O,CCOC(=O)c1c[nH]c(=S)[nH]c1=O,-2.0985
CC(C)C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(O)=O,CC(C)C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(=O)O,-1.5687
CC(O)(CO)C(O)[C@@]12NC(=O)[C@@](O)(NC1=O)C(=C)CCO2,C=C1CCO[C@]2(C(O)C(C)(O)CO)NC(=O)[C@@]1(O)NC2=O,-0.1971
Cc1cc(C)c(OCC(O)=O)c(Br)c1,Cc1cc(C)c(OCC(=O)O)c(Br)c1,-3.1234
CCOc1cc(O[P](=S)(OC)OC)nc(CC)n1,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,-3.8638
NC1=CC(=NC(=N)N1O)N2CCCCC2,N=c1nc(N2CCCCC2)cc(N)n1O,-1.9782
CC(C)(C)NC[C@@H](O)COc1ccccc1C2CCCC2,CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1,-1.6195
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)cc2Cl,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.93
Clc1ccc(c(Cl)c1Cl)c2c(Cl)ccc(Cl)c2Cl,Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl,-7.65
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.8306
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-8.5901
Clc1cccc(c1)c2c(Cl)cccc2Cl,Clc1cccc(-c2c(Cl)cccc2Cl)c1,-6.8245
Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O,Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1,-3.9598
CC([S](C)(=O)=O)[S](C)(=O)=O,CC(S(C)(=O)=O)S(C)(=O)=O,-1.4188
CC(C)(NC(N)=O)C(O)=O,CC(C)(NC(N)=O)C(=O)O,-1.1648
CCOc1ccccc1\C=C/C(O)=O,CCOc1ccccc1/C=C\C(=O)O,-2.5234
CC(C)N.OC(=O)CNC[P](O)(O)=O,CC(C)N.O=C(O)CNCP(=O)(O)O,0.6629
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,-3.4727
CC(C)S[S](=O)C(C)C,CC(C)S[S+]([O-])C(C)C,-0.823
CC(C)(O)CC(C)(O)c1cccc2ccccc12,CC(C)(O)CC(C)(O)c1cccc2ccccc12,-3.2419
Clc1ccc2Oc3ccc(Cl)cc3Oc2c1,Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,-7.1806
Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c1Cl,Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,-11.5827
OC(=O)C(I)=CBr,O=C(O)C(I)=CBr,-1.2118
CNC(=O)O\N=C(\CSC)C(C)(C)C,CNC(=O)O/N=C(/CSC)C(C)(C)C,-1.6231
C/C=C/C(=O)Oc1c(cc(cc1C(C)(C)CC(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,C/C=C/C(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)CC(C)(C)C,-4.9595
Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-7.66
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-7.5746
