Unnamed: 0,SMILES,LogS,Standardized_SMILES
5645,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)[C@@H](O)C[C@H]13,-0.5911,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12
5646,CCS[S](=O)CC,-0.0993,CCS[S+]([O-])CC
5647,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.2298,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
5648,COC1CCCC(C)O1,-0.5921,COC1CCCC(C)O1
5649,CC1(C)OC2(C)CCC1CC2=O,-0.9249,CC12CCC(CC1=O)C(C)(C)O2
5650,CNC(=O)N(C)c1sc2ccccc2n1,-3.5741,CNC(=O)N(C)c1nc2ccccc2s1
5651,CCCCC(O)C(C)C,-1.8122,CCCCC(O)C(C)C
5652,CCC(C)CC(O)CC,-1.8602,CCC(C)CC(O)CC
5653,CCC(O)CCC(C)C,-1.9272,CCC(O)CCC(C)C
5654,OC(=O)C1CCC([Se]1)C(O)=O,-0.545,O=C(O)C1CCC(C(=O)O)[Se]1
5655,CCO[P](=S)(OCC)Oc1cc(on1)c2ccccc2,-5.2172,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1
5656,CC(C)CC(=O)Oc1ccc(cc1)[N+]([O-])=O,-4.3945,CC(C)CC(=O)Oc1ccc([N+](=O)[O-])cc1
5657,OCc1ccccc1Br,-2.158,OCc1ccccc1Br
5658,CC(=O)Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-3.7162,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
5659,CCc1nc2nc(N)nc(N)c2nc1CC,-3.2671,CCc1nc2nc(N)nc(N)c2nc1CC
5660,CNc1ncc2nccnc2n1,-1.7124,CNc1ncc2nccnc2n1
5661,COc1cc(NC(=O)c2cccnc2)c3ncccc3c1,-4.4461,COc1cc(NC(=O)c2cccnc2)c2ncccc2c1
5662,N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H](C(O)C1O)N2C=C(CO)C(=O)NC2=O)C(O)=O,0.2946,NC(=O)OC[C@H](O)[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(CO)c(=O)[nH]c2=O)C(O)C1O
5663,COc1cc(C=O)cc(Cl)c1O,-2.8747,COc1cc(C=O)cc(Cl)c1O
5664,Brc1ccc2COC(=O)c2c1,-2.6472,O=C1OCc2ccc(Br)cc21
5665,CCC(C)C(O)C(C)CC,-2.5108,CCC(C)C(O)C(C)CC
5666,Oc1c(Cl)cc(Cl)cc1Cc2ccccc2,-4.6399,Oc1c(Cl)cc(Cl)cc1Cc1ccccc1
5667,Clc1ccc2COC(=O)c2c1,-2.4817,O=C1OCc2ccc(Cl)cc21
5668,CCOc1ccc(C(O)=O)c2ccccc12,-4.1122,CCOc1ccc(C(=O)O)c2ccccc12
5669,CCC(C)(O)C(O)c1ccccc1,-1.7244,CCC(C)(O)C(O)c1ccccc1
5670,CC(C)C[C@@H](NC(C)=O)C(O)=O,-1.3301,CC(=O)N[C@H](CC(C)C)C(=O)O
5671,COC[C@H](N)C(O)=O,0.6524,COC[C@H](N)C(=O)O
5672,BrC1=CN=CNC1=O,-0.4471,O=c1[nH]cncc1Br
5673,OC1=C(C#N)C(=O)C=C(Cl)N1,-1.2319,N#Cc1c(O)[nH]c(Cl)cc1=O
5674,CC(CO)C(=O)O[C@H]1CC(=C/CCC(=C/[C@H]2OC(=O)C(=C)[C@H]12)/CO)/C,-2.2436,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12
5675,CCNC(C)C,1.0597,CCNC(C)C
5676,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-7.7954,Clc1c(Cl)c(Cl)c2ccccc2c1Cl
5677,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-7.8,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1
5678,CCCCCN(N=Cc1oc(cc1)[N+]([O-])=O)C(N)=O,-2.8971,CCCCCN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O
5679,ClC(Cl)(Cl)CC(=C)c1ccccc1,-4.2822,C=C(CC(Cl)(Cl)Cl)c1ccccc1
5680,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3,-5.5433,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1
5681,CCCCCO[P](=O)(OCC)OCC,-1.4757,CCCCCOP(=O)(OCC)OCC
5682,CC(O)C(C)(C)C,-0.6238,CC(O)C(C)(C)C
5683,CCCCCC(O)CC,-2.0171,CCCCCC(O)CC
5684,CC[S](=O)(=O)CCS[P](=S)(OC)OC,-2.5415,CCS(=O)(=O)CCSP(=S)(OC)OC
5685,COCC(C)OCC(C)OCC(C)O,0.6855,COCC(C)OCC(C)OCC(C)O
5686,CCCOc1ccc(NC(C)=O)cc1,-3.0557,CCCOc1ccc(NC(C)=O)cc1
5687,CC1(C)C2CCC1(C)C(=O)C2CO,-0.215,CC12CCC(C(CO)C1=O)C2(C)C
5688,CN(C(N)=O)c1ccccc1C,-0.4032,Cc1ccccc1N(C)C(N)=O
5689,CCCCCCO[N+]([O-])=O,-3.1265,CCCCCCO[N+](=O)[O-]
5690,CCN(C(N)=O)c1ccccc1C,-0.2096,CCN(C(N)=O)c1ccccc1C
5691,OC(=O)CC1=CNC(=O)NC1=O,-1.6287,O=C(O)Cc1c[nH]c(=O)[nH]c1=O
5692,CCCC(O)(CCC)C(O)c1ccccc1,-2.648,CCCC(O)(CCC)C(O)c1ccccc1
5693,CCCCC(O)(CCCC)C(O)c1ccccc1,-3.2225,CCCCC(O)(CCCC)C(O)c1ccccc1
5694,Cc1cc(C)c(C)c(C)n1,-1.3069,Cc1cc(C)c(C)c(C)n1
5695,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,-4.0811,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
5696,Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl,-3.3228,O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
5697,S=C1NSC(=S)N1,-1.7618,S=c1[nH]sc(=S)[nH]1
5698,CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,-5.3154,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C
5699,OC(=O)c1cccc(C(O)=O)c1[N+]([O-])=O,-1.9901,O=C(O)c1cccc(C(=O)O)c1[N+](=O)[O-]
5700,CC(C#C)N(C(=O)CCl)c1ccccc1,-2.6468,C#CC(C)N(C(=O)CCl)c1ccccc1
5701,CC(Cl)C(C)(C)O,-0.2926,CC(Cl)C(C)(C)O
5702,Oc1cc(c2ccccc2)c(cc1[N+]([O-])=O)[N+]([O-])=O,-4.4611,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)cc1O
5703,CCO[P](=O)(OCC)N=C1SCS1,-0.6835,CCOP(=O)(N=C1SCS1)OCC
5704,N#CSCSc1sc2ccccc2n1,-3.2803,N#CSCSc1nc2ccccc2s1
5705,CCCC(O)CC(C)C,-1.9079,CCCC(O)CC(C)C
5706,[O-]C(=O)c1cc(Br)ccc1Cl,-1.952,O=C([O-])c1cc(Br)ccc1Cl
5707,CN1C(=O)COc2ccccc12,-2.1445,CN1C(=O)COc2ccccc21
5708,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,-3.8279,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
5709,CCC(O)CNCC(O)CC,0.7925,CCC(O)CNCC(O)CC
5710,CCCC(C)O[N+]([O-])=O,-2.4809,CCCC(C)O[N+](=O)[O-]
5711,[Cl-].C[NH+](C)C(CSC(N)=O)CSC(N)=O,-0.1364,C[NH+](C)C(CSC(N)=O)CSC(N)=O.[Cl-]
5712,Cc1snnc1C(O)=O,-0.4598,Cc1snnc1C(=O)O
5713,CC(O)C(O)c1cnc2NC(=NC(=O)c2n1)N,-2.5301,CC(O)C(O)c1cnc2[nH]c(N)nc(=O)c2n1
5714,CCOC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(Cl)c(Cl)c2,-4.2627,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1
5715,CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,-4.5221,COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)c(Cl)cc1Cl
5716,CCOc1ccc(NC(=O)CO)cc1,-2.1058,CCOc1ccc(NC(=O)CO)cc1
5717,OC(=O)C(c1ccccc1C(O)=O)c2ccccc2C(O)=O,-2.4998,O=C(O)c1ccccc1C(C(=O)O)c1ccccc1C(=O)O
5718,C[S](=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,-5.1485,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1
5719,OC(=O)CC(=O)c1ccccc1[N+]([O-])=O,-1.8434,O=C(O)CC(=O)c1ccccc1[N+](=O)[O-]
5720,CNC(=O)Oc1cccc2OC(C)(C)Oc12,-2.9338,CNC(=O)Oc1cccc2c1OC(C)(C)O2
5721,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,-1.6075,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1
5722,[Na+].[O-]C(=O)C(F)(F)C(F)F,-0.8829,O=C([O-])C(F)(F)C(F)F.[Na+]
5723,CCNc1nc(NC(C)C(C)C)nc(SC)n1,-3.7082,CCNc1nc(NC(C)C(C)C)nc(SC)n1
5724,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,-3.5185,CC(C)Nc1nc(Cl)nc(NC2CC2)n1
5725,CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,-4.5746,C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O
5726,CCn1cnc2N(C)C(=O)N(C)C(=O)c12,-0.7544,CCn1cnc2c1c(=O)n(C)c(=O)n2C
5727,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.9457,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
5728,CNC(=O)O\N=C(SC)\C(=O)N(C)C,0.1062,CNC(=O)O/N=C(\SC)C(=O)N(C)C
5729,CN1C(=O)N(C)c2ncn(CCCO)c2C1=O,-0.1551,Cn1c(=O)c2c(ncn2CCCO)n(C)c1=O
5730,[H+].[Cl-].CNC(=O)Oc1cccc(c1)N=CN(C)C,0.5037,CNC(=O)Oc1cccc(N=CN(C)C)c1.[Cl-].[H+]
5731,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,-4.9242,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
5732,CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12,-2.0011,COP(=O)(OC)OC1=C(Cl)C2C=CCC12
5733,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-4.1097,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
5734,CC(C)(CCC(C)(C)CC(O)=O)CC(O)=O,-3.1319,CC(C)(CCC(C)(C)CC(=O)O)CC(=O)O
5735,CCCCCCOC(=O)c1cccnc1,-2.6538,CCCCCCOC(=O)c1cccnc1
5736,O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,-1.5161,O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O
5737,CN(C)c1[nH]c2cncnc2n1,-1.3885,CN(C)c1nc2ncncc2[nH]1
5738,Cc1ncc2nc(C)c(C)nc2n1,-1.1442,Cc1ncc2nc(C)c(C)nc2n1
5739,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-1.0041,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
5740,OC(=O)C1=CNC(=O)NC1=O,-1.9381,O=C(O)c1c[nH]c(=O)[nH]c1=O
5741,CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,-4.2324,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
5742,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2,-3.9049,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1
5743,CC1(C)OC(=O)c2cc3ccccc3cc12,-2.9844,CC1(C)OC(=O)c2cc3ccccc3cc21
5744,CC(=O)Nc1ccc(Br)cc1C,-1.756,CC(=O)Nc1ccc(Br)cc1C
5745,CC(C)COCN(C(=O)CCl)c1c(C)cccc1C,-3.6822,Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl
5746,Cc1occc1C(=O)Nc2ccccc2,-3.3037,Cc1occc1C(=O)Nc1ccccc1
5747,CCCCC(CCC(O)=O)CC(O)=O,-1.3974,CCCCC(CCC(=O)O)CC(=O)O
5748,CCCCCC1C(CCC1=O)CC(=O)OC,-2.9076,CCCCCC1C(=O)CCC1CC(=O)OC
5749,O=C1N=CNc2nc(c3ccccc3)c(nc12)c4ccccc4,-3.1766,O=c1nc[nH]c2nc(-c3ccccc3)c(-c3ccccc3)nc12
5750,Cc1cccc(I)c1O,-1.8378,Cc1cccc(I)c1O
5751,Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.9703,Clc1ccc(Cl)c(Oc2ccccc2)c1
5752,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-5.5201,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1
5753,CCO[P](=S)(OCC)SCCl,-3.5924,CCOP(=S)(OCC)SCCl
5754,CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12,-3.762,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21
5755,OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.9369,O=C(O)COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
5756,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-7.0122,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl
5757,CCC\C=C\C,-3.2262,C/C=C/CCC
5758,CCC(O)OC(O)CC,0.8723,CCC(O)OC(O)CC
5759,N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,-0.9801,NS(=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1
5760,CCSC(=O)COc1ccc(Cl)cc1C,-5.027,CCSC(=O)COc1ccc(Cl)cc1C
5761,CC(=O)C(=N\O)/c1ccccc1,-2.3676,CC(=O)/C(=N\O)c1ccccc1
5762,CNC(=O)N(C)c1sc(nn1)C(F)(F)F,-2.0584,CNC(=O)N(C)c1nnc(C(F)(F)F)s1
5763,Br\C=C\Br,-1.7415,Br/C=C/Br
5764,OC(=O)\C=C/c1cccc(O)c1,-2.099,O=C(O)/C=C\c1cccc(O)c1
5765,COCC(C)OCC(C)OC(C)CO,0.6855,COCC(C)OCC(C)OC(C)CO
5766,[NH4+].CCO[P]([O-])(=O)C(N)=O,0.7693,CCOP(=O)([O-])C(N)=O.[NH4+]
5767,CSC1=CC(=O)c2ccccc2C1=O,-4.4651,CSC1=CC(=O)c2ccccc2C1=O
5768,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.5407,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
5769,CNC(=O)O/N=C/C1(C)SCC(C)S1,-2.3698,CNC(=O)O/N=C/C1(C)SCC(C)S1
5770,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-6.1517,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
5771,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,-6.3733,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2C)cc1
5772,CCCCCCCCN1SC=CC1=O,-2.6301,CCCCCCCCn1sccc1=O
5773,Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.0133,Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
5774,CCO[P](=O)(OCC)OCC(C)C,-1.1765,CCOP(=O)(OCC)OCC(C)C
5775,CC(=O)C(CC(O)=O)=Cc1ccccc1,-1.6111,CC(=O)C(=Cc1ccccc1)CC(=O)O
5776,BrC1=CNC(=NC1=O)c2ccccc2,-3.4792,O=c1nc(-c2ccccc2)[nH]cc1Br
5777,CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.5598,CCCC(=O)OCCOCCOCCOC(=O)CCC
5778,O=C(NC(=O)c1cccnc1)Nc2ccccc2,-3.3825,O=C(NC(=O)c1cccnc1)Nc1ccccc1
5779,ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC2CCC(Cl)(Cl)C(Cl)C2(Cl)Cl.ClC3C(Cl)C(Cl)C(Cl)C(Cl)C3Cl,-4.9408,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl.ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC1CCC(Cl)(Cl)C(Cl)C1(Cl)Cl
5780,CCCCCCCCCCC(O)CCC,-5.837000000000001,CCCCCCCCCCC(O)CCC
5781,CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,-3.9548,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl
5782,Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,-5.0365,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21
5783,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-3.0256,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12
5784,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,-5.0261,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21
5785,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.6375,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
5786,C=CCOC1=N[S](=O)(=O)c2ccccc12,-3.1727,C=CCOC1=NS(=O)(=O)c2ccccc21
5787,CCOC(C)C(=O)C(O)O,-0.1707,CCOC(C)C(=O)C(O)O
5788,Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-9.351,Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
5789,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,-5.2239,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1
5790,S=C1Nc2nc[nH]c2C=N1,-2.5803,S=c1ncc2[nH]cnc2[nH]1
5791,Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-3.7164,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1-c1ccccc1
5792,CN(C)C(=S)Nc1ccc(Cl)cc1C,-3.6604,Cc1cc(Cl)ccc1NC(=S)N(C)C
5793,Clc1cccc(Cl)c1Oc2ccccc2,-5.0605,Clc1cccc(Cl)c1Oc1ccccc1
5794,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-6.0524,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
5795,OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O,-1.1709,O=C(O)[C@@H]1CC[C@H](C(=O)O)SS1
5796,CN1C=C(C(=O)NC1=O)[N+]([O-])=O,-1.9977,Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O
5797,CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.4668,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-]
5798,CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,-4.0837,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC
5799,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3016,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
5800,CCC(CC)(C(N)=O)C(N)=O,-1.1992,CCC(CC)(C(N)=O)C(N)=O
5801,COC(=O)N(C)C(=O)CS[P](C)(=S)OC,-1.9563,COC(=O)N(C)C(=O)CSP(C)(=S)OC
5802,CCCCCCCCCCCCC(O)CCC,-6.7708,CCCCCCCCCCCCC(O)CCC
5803,ON(c1ccccc1)C(=O)c2cccc3ccccc23,-3.9433,O=C(c1cccc2ccccc12)N(O)c1ccccc1
5804,ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3.3065,O=C(c1ccccc1)N(O)c1cccc2ccccc12
5805,ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,-3.6367,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1
5806,NC(=S)SCC(O)=O,-0.7482,NC(=S)SCC(=O)O
5807,OC(=O)CNC(=S)SCC(O)=O,-1.3011,O=C(O)CNC(=S)SCC(=O)O
5808,O=C(NCCc1c[nH]cn1)c2ccccc2,-0.634,O=C(NCCc1c[nH]cn1)c1ccccc1
5809,CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-5.7165,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
5810,CCSCc1ccccc1OC(=O)NC,-2.0927,CCSCc1ccccc1OC(=O)NC
5811,C1O[C@@H]1[C@@H]2CO2,1.065,C1O[C@@H]1[C@@H]1CO1
5812,CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,-1.945,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1
5813,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-3.1295,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
5814,CCC1CCC(O)O1,-0.0651,CCC1CCC(O)O1
5815,C1O[C@H]1[C@H]2CO2,1.065,C1O[C@H]1[C@H]1CO1
5816,CC1CCC2(CCC(C)O2)O1,-0.4487,CC1CCC2(CCC(C)O2)O1
5817,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,-1.1221,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
5818,OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-5.3633,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
5819,COc1ncnc2nccnc12,-1.113,COc1ncnc2nccnc12
5820,CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,-5.1905,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21
5821,C1c2ccccc2c3ccc4ccccc4c13,-6.678,c1ccc2c(c1)Cc1c-2ccc2ccccc12
5822,COC(=O)C(/C)=C/O[P](=S)(OC)OC,-2.7785,COC(=O)/C(C)=C/OP(=S)(OC)OC
5823,CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-0.6488,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C
5824,CC(C)CNC(=O)N1CCNC1=O,-2.1538,CC(C)CNC(=O)N1CCNC1=O
5825,CC1=CSC(=S)N1CC(O)=O,-1.9632,Cc1csc(=S)n1CC(=O)O
5826,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I,-0.1982,CC(=O)Nc1c(I)c(C(=O)NC2C(O)[C@H](O)C(CO)O[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
5827,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,-3.4078,CCNP(=S)(OC)O/C(C)=C\C(=O)OC(C)C
5828,CCCCC(C)C(C)O,-2.0578,CCCCC(C)C(C)O
5829,Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,-8.5224,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32
5830,CC(C)(O)CCCC1=CCC(CC1)C=O,-1.5376,CC(C)(O)CCCC1=CCC(C=O)CC1
5831,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-8.775,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl
5832,NC1N=C(N)NC(=O)C1=O,-1.6978,NC1=NC(N)C(=O)C(=O)N1
5833,OC(=O)c1oc(Cl)c(Cl)c1Cl,-2.2193,O=C(O)c1oc(Cl)c(Cl)c1Cl
5834,CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,-0.5781,CCCCCCC(C/C=C\CCCCCCCC(=O)O)OS(=O)(=O)O
5835,COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-3.1104,COc1ccc2[nH]c(=O)cc(C(=O)[O-])c2c1
5836,O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,0.1641,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O
5837,OC(=O)c1occ(Br)c1Br,-2.0887,O=C(O)c1occ(Br)c1Br
5838,NC(C(O)C(O)=O)C(N)=O,-1.1494,NC(=O)C(N)C(O)C(=O)O
5839,CCC1=CNC(=O)N=C1N,-1.0197,CCc1c[nH]c(=O)nc1N
5840,Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-7.9823,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl
5841,OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O,-1.5241,O=C(O)[C@H]1CC[C@H](C(=O)O)SS1
5842,Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-8.8498,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl
5843,CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,-4.8003,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O
5844,OC(=O)/C=C/c1cccc(Br)c1,-2.636,O=C(O)/C=C/c1cccc(Br)c1
5845,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.4675,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1
