ID,InChIKey,SMILES,LogS,SD,Group,sample_weight
C-2531,NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=CC=C(F)C=C4)C(O)=O,-3.82,0.1099999999999998,G3,0.8
C-2532,HCRKCZRJWPKOAR-UHFFFAOYSA-N,CCNC1CN(CCCOC)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O,-2.95,0.0,G1,0.6
C-2534,COYOSRWVLQSZNN-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)[S](N)(=O)=O,-1.69,0.0,G1,0.6
C-2535,RAJJRSWYQMFJLA-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)[S](N)(=O)=O,-2.51,0.0,G1,0.6
C-2536,NCEXYHBECQHGNR-UHFFFAOYSA-N,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)[S](=O)(=O)NC3=CC=CC=N3,-6.14,0.0,G1,0.6
C-2537,ACWBQPMHZXGDFX-UHFFFAOYSA-N,CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=N[NH]3)C(C(C)C)C(O)=O,-4.2,0.0,G1,0.6
C-2538,QHRGLLUMIFLPBM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC=C2[N+]([O-])=O)[S](N)(=O)=O,-2.79,0.0,G1,0.6
C-2539,TVXIRRUAMKXIHC-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)S1,-1.99,0.0,G1,0.6
C-2540,ZIFCMJKHIXABHJ-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)[N+]([O-])=O,-6.95,0.0,G1,0.6
C-2541,YKGGGCXBWXHKIZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O,-3.82,0.0,G1,0.6
C-2542,PJMZTMZELVDRNJ-UHFFFAOYSA-N,COC1=C(N=CN=C1)N2CCN(CC2)CCC3=C[NH]C4=C3C=C(C[S](=O)(=O)N(C)C)C=C4,-3.76,0.0,G1,0.6
C-2543,JRLUKPGVTTYGLT-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O,-2.77,0.0,G1,0.6
C-2544,MLYYVTUWGNIJIB-UHFFFAOYSA-N,CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1,-2.62,0.0,G1,0.6
C-2545,URHJIBSBOJFXDI-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3,-3.62,0.0,G1,0.6
C-2546,SNVIUSFXXHRDCP-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,-1.21,0.0,G1,0.6
C-2547,OLVCFLKTBJRLHI-UHFFFAOYSA-N,C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O,-0.14,0.0,G1,0.6
C-2551,QKDHBVNJCZBTMR-UHFFFAOYSA-N,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O,-3.8,0.0,G1,0.6
C-2553,OVBPIULPVIDEAO-UHFFFAOYSA-N,NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,-5.44,0.0,G1,0.6
C-2554,WVPSKSLAZQPAKQ-UHFFFAOYSA-N,NC1C2CN(CC12)C3=NC4=C(C=C3F)C(=O)C(=CN4C5=CC=C(F)C=C5F)C(O)=O,-4.53,0.0,G1,0.6
C-2555,UFQSGSXDRVNGIM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.47,0.0,G1,0.6
C-2556,RVUMZJPBSNPRBS-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=CC=C3)C=C1,-2.55,0.0,G1,0.6
C-2559,QFSKYCBYJWHTPZ-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)CC3=CC=CC=C3)C=C1,-2.7,0.0,G1,0.6
C-2561,BHTKPRRBITUJME-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1,-2.91,0.0,G1,0.6
C-2564,IMEVJVISCHQJRM-UHFFFAOYSA-N,COC(=O)C1=C(C(=CC=C1)C)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,-5.69,0.0,G1,0.6
C-2566,SUCOUIBVJOOUIQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[S](N)(=O)=O,-2.74,0.0,G1,0.6
C-2568,CJZCIWDJIZWGBK-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=CS2)C3=CC=C(C=C3)C4=CC=CC=C4,-5.61,0.0,G1,0.6
C-2569,FRXWFMQJGARFOJ-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=C(Br)C=C3)C=C1,-2.62,0.0,G1,0.6
C-2570,DYGCMMCLBCULBL-UHFFFAOYSA-N,CC1=CC=C(C=C1)[S](=O)(=O)NC(=O)NC2=NC(=CC=N2)NC3=CC=C(C=C3)[S](N)(=O)=O,-4.3,0.0,G1,0.6
C-2572,DEOMXAFNZXYCBQ-UHFFFAOYSA-N,COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O,-2.55,0.0,G1,0.6
C-2573,KJQMAJCVWXRIHO-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)C3=CC(=CC=C3)C(F)(F)F)C=C1,-1.82,0.0,G1,0.6
C-2574,YPWVSRAMWAPSDL-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)NC(=O)N[S](=O)(=O)C3=CC=C(Cl)C=C3)C=C1,-4.0,0.0,G1,0.6
C-2578,OJHDVAOAFKILCS-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=C(F)C(=C(F)C(=C3F)F)F)C=C1,-1.57,0.0,G1,0.6
E-92,FMWLUWPQPKEARP-UHFFFAOYSA-N,ClC(Br)Cl,-1.54,0.0963499999999999,G3,0.8
E-93,GATVIKZLVQHOMN-UHFFFAOYSA-N,ClC(Br)Br,-1.9,0.0130263834837865,G5,1.0
E-100,PAAZPARNPHGIKF-UHFFFAOYSA-N,BrCCBr,-1.68,0.0121,G3,0.8
E-110,PVWOIHVRPOBWPI-UHFFFAOYSA-N,CCCI,-2.29,0.0,G1,0.6
E-139,CVOGMKGEVNGRSK-UHFFFAOYSA-N,IC=CI,-3.22,0.0,G1,0.6
E-148,WVFBDVFCOCLEFM-UHFFFAOYSA-N,ClC(=C(C=C(Cl)Cl)Cl)Cl,-4.23,0.0,G1,0.6
E-176,NMWSKOLWZZWHPL-UHFFFAOYSA-N,c1ccccc1c2cc(Cl)ccc2,-4.88,0.0821,G3,0.8
E-182,IYZWUWBAFUBNCH-UHFFFAOYSA-N,c1ccccc1c2c(Cl)cccc2Cl,-5.21,0.12175,G3,0.8
E-333,IXORZMNAPKEEDV-UHFFFAOYSA-N,O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C,-1.84,0.0,G1,0.6
E-356,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,O=C(OCC)CC(=O)OCC,-0.82,0.00955,G3,0.8
E-373,FLKPEMZONWLCSK-UHFFFAOYSA-N,O=C(OCC)c(c(ccc1)C(=O)OCC)c1,-2.35,0.0306606293978523,G5,1.0
E-376,IRIAEXORFWYRCZ-UHFFFAOYSA-N,O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2,-5.64,0.3004439083885647,G5,1.0
E-390,USIUVYZYUHIAEV-UHFFFAOYSA-N,c1ccccc1Oc2ccccc2,-3.96,0.0266786970278433,G5,1.0
E-392,FDLFMPKQBNPIER-UHFFFAOYSA-N,Cc1cccc(c1)Oc2cccc(c2)C,-4.85,0.0,G1,0.6
E-405,LXMSZDCAJNLERA-UHFFFAOYSA-N,O=C(OC(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3)C2SC(=O)C)C4)(C3)C)(C4)C5)C5,-4.28,0.0550000000000001,G3,0.8
E-411,DBPWSSGDRRHUNT-UHFFFAOYSA-N,CC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-4.71,0.4282104882207141,G5,1.0
E-414,UREBDLICKHMUKA-UHFFFAOYSA-N,C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-3.77,0.105475115548645,G5,1.0
E-434,IKCLCGXPQILATA-UHFFFAOYSA-N,O=C(O)c(c(ccc1)Cl)c1,-1.89,0.0840041797901879,G5,1.0
E-455,HFACYLZERDEVSX-UHFFFAOYSA-N,Nc(ccc(c(ccc(N)c1)c1)c2)c2,-2.7,0.0287499999999998,G3,0.8
E-468,SNICXCGAKADSCV-UHFFFAOYSA-N,n(cccc1C(N(CC2)C)C2)c1,0.79,0.0,G1,0.6
E-486,ZPUCINDJVBIVPJ-UHFFFAOYSA-N,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,-2.23,0.0758653778449402,G5,1.0
E-494,RGLYKWWBQGJZGM-UHFFFAOYSA-N,Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2,-4.35,0.1399999999999996,G3,0.8
E-496,QMGVPVSNSZLJIA-UHFFFAOYSA-N,O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5,-3.32,0.4407821331325588,G5,1.0
E-521,WOIGZSBYKGQJGL-UHFFFAOYSA-N,c1ccccc1C2(CC=C)C(=O)NC(=O)NC2=O,-2.18,0.0969681906606492,G5,1.0
E-530,KWGRBVOPPLSCSI-UHFFFAOYSA-N,OC(c(cccc1)c1)C(NC)C,-0.42,0.0492160768674446,G5,1.0
E-549,PTBKFATYSVLSSD-UHFFFAOYSA-N,o1c(N(=O)(=O))ccc1C=NO,-2.19,0.0,G1,0.6
E-601,OROGSEYTTFOCAN-UHFFFAOYSA-N,COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,-1.52,0.4315089802078282,G5,1.0
E-655,LMNZTLDVJIUSHT-UHFFFAOYSA-N,COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1,0.00705,G3,0.8
E-664,KXGVEGMKQFWNSR-UHFFFAOYSA-N,O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C,-3.95,0.4034297405441938,G5,1.0
E-673,CHMBIJAOCISYEW-UHFFFAOYSA-N,O=C(Nc(ccc(N)c1)c1)C,-0.98,0.0,G1,0.6
E-674,MSLICLMCQYQNPK-UHFFFAOYSA-N,O=C(Nc(ccc(c1)Br)c1)C,-3.08,0.0849999999999999,G3,0.8
E-675,JHEFOJNPLXSWNZ-UHFFFAOYSA-N,O=C(Nc(ccc(c1)F)c1)C,-1.78,0.0849999999999999,G3,0.8
E-677,SIULLDWIXYYVCU-UHFFFAOYSA-N,O=C(Nc(ccc(c1)I)c1)C,-3.25,0.2350000000000001,G3,0.8
E-678,XVAIDCNLVLTVFM-UHFFFAOYSA-N,O=C(Nc(ccc(c1)OC)c1)C,-1.3,0.1298,G3,0.8
E-680,PUFQVTATUTYEAL-UHFFFAOYSA-N,CCCCOc2cc(C(=O)NCCN(CC)CC)c1ccccc1n2,-3.7,0.472977979285388,G5,1.0
E-681,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1COc3ccccc23,-3.4,0.0,G1,0.6
E-684,YGLMVCVJLXREAK-UHFFFAOYSA-N,O=C(NC1C2C3CCCC3C(C1)C2)N(C)C,-3.01,0.0804500000000001,G3,0.8
E-689,IMONTRJLAWHYGT-UHFFFAOYSA-N,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.79,0.04,G3,0.8
E-691,NRXQIUSYPAHGNM-UHFFFAOYSA-N,Oc1c(I)cc(C#N)cc1I,-3.61,0.1695098096145339,G5,1.0
E-697,OFVLGDICTFRJMM-UHFFFAOYSA-N,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,-3.12,0.0799999999999998,G3,0.8
E-700,QAHFOPIILNICLA-UHFFFAOYSA-N,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98,0.0147271480229163,G5,1.0
E-709,KBEBGUQPQBELIU-UHFFFAOYSA-N,O=C(OCC)C=Cc(cccc1)c1,-3.0,0.0,G1,0.6
E-714,UWIGKXXCHKVGHW-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccc(N)cc1,-3.95,0.2799999999999998,G3,0.8
E-726,UYXHCVFXDBNRQW-UHFFFAOYSA-N,c1cc(N)ccc1C(=O)OCCNCCCCC,-3.27,0.0,G1,0.6
E-727,GWUSZQUVEVMBPI-UHFFFAOYSA-N,c1c(N(=O)(=O))cc2C(c3ccccc3)=NCC(=O)N(C)c2c1,-3.8,0.0,G1,0.6
E-728,QNIUOGIMJWORNZ-UHFFFAOYSA-N,c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC,-3.84,0.0,G1,0.6
E-729,UFLGIAIHIAPJJC-UHFFFAOYSA-N,n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2,-2.64,0.0,G1,0.6
E-731,RQZAXGRLVPAYTJ-UHFFFAOYSA-N,C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(OC(=O)C)C4(C)CCC3C2(C)C1,-5.35,0.0300000000000002,G3,0.8
E-733,HAAFFTHBNFBVKY-UHFFFAOYSA-N,c1c(Cl)c(Cl)cc(O)c1OC,-2.53,0.0,G1,0.6
E-749,XEPMSXZCQZXKRP-UHFFFAOYSA-N,ClCCS(=O)(=O)CCl,-1.5,0.0,G1,0.6
E-754,PXQPEWDEAKTCGB-UHFFFAOYSA-N,C1(=O)NC(=O)NC(C(=O)O)=C1,-1.93,0.005,G3,0.8
E-764,SZYWFOPNFNROQB-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2nsnc2c1Cl,-4.98,0.0,G1,0.6
E-765,YAVYBQFUSWPIQK-UHFFFAOYSA-N,c1c(Cl)nc2cncnc2n1,-0.87,0.12735,G3,0.8
E-768,LDLJGAYVPOULLZ-UHFFFAOYSA-N,c1c(S)nc2cncnc2n1,-2.71,0.0,G1,0.6
E-773,JDLKFOPOAOFWQN-UHFFFAOYSA-N,C=CCS(=O)SCC=C,-0.83,0.0,G1,0.6
E-789,XKENOTHGZDIXRS-UHFFFAOYSA-N,c1cnc2c(SC)ncnc2n1,-1.76,0.3025000000000001,G3,0.8
E-794,MOCKWYUCPREFCZ-UHFFFAOYSA-N,c1ccccc1NC(=O)NN,-2.33,0.0,G1,0.6
E-817,OJYGBLRPYBAHRT-UHFFFAOYSA-N,O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl,-1.84,0.0,G1,0.6
E-819,XJCLWVXTCRQIDI-UHFFFAOYSA-N,CCN(CC)C(=S)SCC(Cl)=C,-3.39,0.0201,G3,0.8
E-829,AXMPFOXRWZXZFA-UHFFFAOYSA-N,NC(=O)OCCCCCCC,-2.62,0.0,G1,0.6
E-843,MJCJFUJXVGIUOD-UHFFFAOYSA-N,OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O,-0.29,0.0895,G3,0.8
E-844,PHMBVCPLDPDESM-UHFFFAOYSA-N,C1C(N2C)CC(O)C(C(=O)O)C2C1,-0.02,0.0,G1,0.6
E-846,FZSVSABTBYGOQH-UHFFFAOYSA-N,O=C(ON=C(C(C)(C)C)CSC)NC,-1.62,0.0,G1,0.6
E-847,YPNZTHVEMNUDND-UHFFFAOYSA-N,CCCCCCCCOC(=O)N,-3.3,0.0,G1,0.6
E-849,YQWCIPIEEBVRNY-UHFFFAOYSA-N,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-5.46,0.0,G1,0.6
E-855,YEAICDDXRUOCKJ-UHFFFAOYSA-N,c1cc(N)ccc1S(=O)(=O)Nc2cnccn2,-3.7,0.0,G1,0.6
E-859,QCQPGRMMDFIQMB-UHFFFAOYSA-N,CNC(=O)ON=C1C(C2)C(C#N)CC2C1Cl,-2.08,0.0,G1,0.6
E-870,WTEVQBCEXWBHNA-UHFFFAOYSA-N,O=CC=C(CCC=C(C)C)C,-2.06,0.0,G1,0.6
E-871,AZOCECCLWFDTAP-UHFFFAOYSA-N,O=C1C(C)CCC(C(C)=C)C1,-2.18,0.0,G1,0.6
E-872,LSPHULWDVZXLIL-UHFFFAOYSA-N,O=C(O)C(C(C(C(=O)O)C1)(C)C)(C1)C,-1.42,0.17505,G3,0.8
E-878,AKRGPMZFCFDFQW-UHFFFAOYSA-N,c1ccc2C(O)N3CCC(O)C3=Nc2c1,-2.07,0.0,G1,0.6
E-886,ANJTVLIZGCUXLD-UHFFFAOYSA-N,C1=CC(=O)N2CC(C3)CNCC3C2=C1,0.36,0.0,G1,0.6
E-888,RMFNNCGOSPBBAD-UHFFFAOYSA-N,CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,0.3949999999999999,G3,0.8
E-892,XDNBJTQLKCIJBV-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3,0.0559999999999998,G3,0.8
E-907,AMRQXHFXNZFDCH-UHFFFAOYSA-N,CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,0.0,G1,0.6
E-918,JFNWFXVFBDDWCX-UHFFFAOYSA-N,c1cc(N)ccc1S(=O)(=O)N(C(=O)C)c2onc(C)c2C,-3.59,0.0,G1,0.6
E-919,LWULXYSYLOIDQY-UHFFFAOYSA-N,CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,-4.47,0.0,G1,0.6
E-923,UQDUPQYQJKYHQI-UHFFFAOYSA-N,O=C(OC)CCCCCCCCCCC,-4.69,0.1243421450000004,G3,0.8
E-927,GWDYJKXSUSPLEA-UHFFFAOYSA-N,c1ccc2C(=O)N=C(c3ccccc3)Oc2c1,-4.61,0.0,G1,0.6
E-931,XOXYHGOIRWABTC-UHFFFAOYSA-N,Oc1ccc2Oc3cc(OC)cc(O)c3C(=O)c2c1,-2.93,0.0,G1,0.6
E-934,XRTJYEIMLZALBD-UHFFFAOYSA-N,N(c(c(S1)cc(c2)C)c2)=C1c(ccc(N)c3)c3,-3.68,0.0,G1,0.6
E-937,GBGXVCNOKWAMIP-UHFFFAOYSA-N,OC(c(cccc1)c1)Cc(cccc2)c2,-2.52,0.0,G1,0.6
E-942,YKJYKKNCCRKFSL-UHFFFAOYSA-N,COc2ccc(CC1NCC(O)C1OC(C)=O)cc2,-1.61,0.0,G1,0.6
E-955,XJHDMGJURBVLLE-UHFFFAOYSA-N,O=C(OC(C(C(C=CC1=O)(CC2)C)=C1C)C23)C3C,-3.09,0.0,G1,0.6
E-956,VGZSUPCWNCWDAN-UHFFFAOYSA-N,O=C(NC(CCCC1)C1)NS(=O)(=O)c(ccc(c2)C(=O)C)c2,-2.06,0.0,G1,0.6
E-961,SLRCCWJSBJZJBV-UHFFFAOYSA-N,C1CCN2CC(C3)C4CCCCN4CC3C2C1,-1.89,0.0,G1,0.6
E-970,MXXWOMGUGJBKIW-UHFFFAOYSA-N,O=C(N(CCCC1)C1)C=CC=Cc(ccc(OCO2)c23)c3,-3.46,0.0,G1,0.6
E-984,KMPWYEUPVWOPIM-UHFFFAOYSA-N,OC(c(c(c(nc1)ccc2)c2)c1)C(N(CCC3C4C=C)C4)C3,-3.07,0.3646846005478326,G5,1.0
E-985,CBHCDHNUZWWAPP-UHFFFAOYSA-N,c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74,0.0,G1,0.6
E-990,YJDYCULVYZDESB-UHFFFAOYSA-N,O=C1C2(C(C3CCC4C(C3CC2)(C)CCCC4)CC1)C,-6.7,0.0,G1,0.6
E-991,QGXBDMJGAMFCBF-UHFFFAOYSA-N,C1C(O)CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.4,0.1200000000000001,G3,0.8
E-997,CJDRUOGAGYHKKD-UHFFFAOYSA-N,c1ccc2N(C)C3C4CC5C(CC)C(O)N4C(C56)CC3(C6O)c2c1,-2.82,0.0,G1,0.6
E-998,NKPPORKKCMYYTO-UHFFFAOYSA-N,c1c(OC)cc2c(CC(=O)O)c(C)n(C(=O)C=Cc3ccccc3)c2c1,-5.54,0.0,G1,0.6
E-1000,FMTDIUIBLCQGJB-UHFFFAOYSA-N,c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,-2.52,0.0149999999999999,G3,0.8
E-1001,LUALIOATIOESLM-UHFFFAOYSA-N,c1ccc2Sc3ccc(C(#N))cc3N(CCCN4CCC(O)CC4)c2c1,-3.98,0.0,G1,0.6
E-1002,QUQBHBRVKLEOEI-UHFFFAOYSA-N,C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C5O)CC(O5)C3C2(C)C1,-3.85,0.0,G1,0.6
E-1005,ORNBQBCIOKFOEO-UHFFFAOYSA-N,C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1,-4.65,0.0,G1,0.6
E-1006,CYDMQBQPVICBEU-UHFFFAOYSA-N,O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O,-2.88,0.0,G1,0.6
E-1007,AKNNEGZIBPJZJG-UHFFFAOYSA-N,COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3c(OC)c45,-3.14,0.41645,G3,0.8
E-1008,JBIWCJUYHHGXTC-UHFFFAOYSA-N,CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O,-2.87,0.0,G1,0.6
E-1013,AIUHRQHVWSUTGJ-UHFFFAOYSA-N,CC(=O)OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.7,0.0,G1,0.6
E-1015,RFDAIACWWDREDC-UHFFFAOYSA-N,O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.15,0.0,G1,0.6
E-1016,QMSHUERTGDUVNN-UHFFFAOYSA-N,c12C(=O)C3=C(O)C4(O)C(=O)C=C(O)C(N(C)C)C4CC3C(O)(C)c1cccc2,-1.42,0.0,G1,0.6
E-1038,YUFRAQHYKKPYLH-UHFFFAOYSA-N,c1ccc2ccc3nccnc3c2c1,-2.68,0.0,G1,0.6
E-1042,VZGDMQKNWNREIO-UHFFFAOYSA-N,ClC(Cl)(Cl)Cl,-2.31,0.0422162878591804,G5,1.0
E-1053,UWTUEMKLYAGTNQ-UHFFFAOYSA-N,BrC=CBr,-1.32,0.0,G1,0.6
E-1060,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.65,0.2258230428159768,G5,1.0
E-1062,FPWNLURCHDRMHC-UHFFFAOYSA-N,c1ccccc1c2ccc(Cl)cc2,-5.2,0.0300738350656438,G5,1.0
E-1121,ZESRJSPZRDMNHY-UHFFFAOYSA-N,C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC3C2(C)C1,-3.75,0.1499999999999999,G3,0.8
E-1127,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,O=C(O)c(ccc(c1)Cl)c1,-3.31,0.0137,G3,0.8
E-1159,YPHMISFOHDHNIV-UHFFFAOYSA-N,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13,0.0,G1,0.6
E-1171,OTLNPYWUJOZPPA-UHFFFAOYSA-N,O=C(O)c(ccc(N(=O)=O)c1)c1,-2.8,0.120996846636078,G5,1.0
E-1183,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04,0.1794359124218633,G5,1.0
E-1187,GGUOCFNAWIODMF-UHFFFAOYSA-N,O=C(Nc(ccc(c1)Cl)c1)C,-2.84,0.04,G3,0.8
E-1188,NQRLPDFELNCFHW-UHFFFAOYSA-N,O=C(Nc(ccc(c1)N(=O)=O)c1)C,-2.69,0.4957764370717465,G5,1.0
E-1194,SPANOECCGNXGNR-UHFFFAOYSA-N,CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl,-4.08,0.1021502161851199,G5,1.0
E-1202,YZZVKLJKDFFSFL-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c(Cl)c(O)c1OC,-4.02,0.3874500000000003,G3,0.8
E-1216,PWBADUKEIVQTGV-UHFFFAOYSA-N,c1c(SC)nc2cncnc2n1,-1.55,0.0,G1,0.6
E-1236,LHXDLQBQYFFVNW-UHFFFAOYSA-N,O=C(C(CC1C2)(C2)C)C1(C)C,-1.85,0.0,G1,0.6
E-1237,NFLGAXVYCFJBMK-UHFFFAOYSA-N,O=C(C(CCC1C)C(C)C)C1,-2.49,0.0696774095000001,G3,0.8
E-1240,VGQLNJWOULYVFV-UHFFFAOYSA-N,C1=CC(C2)C(C(=O)OC)C(C(=O)OC)C12,-1.2,0.0,G1,0.6
E-1241,AFOGBLYPWJJVAL-UHFFFAOYSA-N,c1ccccc1S(=O)(=O)NC(=O)NCCCC,-3.05,0.0,G1,0.6
E-1244,KKIYXTAGNVTYLV-UHFFFAOYSA-N,O=C1C=CC(c2cc(ccc2O)O)(C=C1)O,-1.73,0.0,G1,0.6
E-1251,FCJSHPDYVMKCHI-UHFFFAOYSA-N,c1ccccc1C(=O)Oc2ccccc2,-2.85,0.0,G1,0.6
E-1261,UBEHJDYYBJLBAZ-UHFFFAOYSA-N,c1cc(O)ccc1C(C=C)C(C=C)c2ccc(O)cc2,-4.95,0.0,G1,0.6
E-1263,WFJNHVWTKZUUTR-UHFFFAOYSA-N,c12ccccc1nccc2C(O)C3N(C4)CCC(C4CC)C3,-2.63,0.02,G3,0.8
E-1267,CHNXZKVNWQUJIB-UHFFFAOYSA-N,C1C(=O)C=C2CCC3C4CCC(O)(C#C)C4(C)CCC3C2(C)C1,-5.66,0.0299999999999998,G3,0.8
